,key,DOCUMENTO,PROGRAMA,CICLO,ESTADO,PUNTOS,CREDITOS,PROMEDIO,TIPO_DOCUMENTO,GENERO,TITULO_BACHILLER,EDAD,ESTADO_CIVIL,EMPLEO,ESTRATO,GRUPO_VULNERABLE,latitude,longitude,LOCALIDAD
1622,b81b80b23e50a31a4017a047e96e6cf9,afe8b98f55e939b20b819378b70cc770,TECNICO PROFESIONAL EN MANTENIMIENTO INDUSTRIAL,TECNICO,DESERTOR,11.9,8,1.4875,CC,M,REGULAR,30.0,SOLTERO,EMPLEADO,3.0,0,4.584821,-74.066498,SANTA FE
1623,b815a4d7cb45a1ef7f907687623454f8,ac80c6fe4d92bd9c63146415165d2dd0,TECNICO PROFESIONAL EN MANTENIMIENTO INDUSTRIAL,TECNICO,ACTIVO,107.8,29,3.717241379310345,CC,M,REGULAR,30.0,SOLTERO,EMPLEADO,3.0,0,,,RAFAEL URIBE
1624,fd60e46fae18c75845f43b12389cb529,da4035091312c984b6b4d6f9b1080d9e,INGENIERIA MECATRONICA,PROFESIONAL,ACTIVO,68.7,18,3.816666666666667,CC,M,REGULAR,30.0,SOLTERO,EMPLEADO,2.0,0,4.6005496,-74.0787677,MUNICIPIO ALEDANO
1625,2fe0f4ecde0746757648972c9fa3c195,da4035091312c984b6b4d6f9b1080d9e,TECNICO PROFESIONAL EN ELECTRONICA INDUSTRIAL,TECNICO,GRADUADO,366.3,89,4.115730337078652,CC,M,REGULAR,30.0,SOLTERO,EMPLEADO,2.0,0,4.6005496,-74.0787677,MUNICIPIO ALEDANO
1626,346bffd7f05ac4f2ec9f31b46b0527e6,da4035091312c984b6b4d6f9b1080d9e,TECNOLOGIA EN AUTOMATIZACION INDUSTRIAL,TECNOLOGIA,GRADUADO,119.19999999999999,33,3.612121212121212,CC,M,REGULAR,30.0,SOLTERO,EMPLEADO,2.0,0,4.6005496,-74.0787677,MUNICIPIO ALEDANO
1627,219b478520e251733fc93ebc18580d4b,9371bb92705c3194b5809351a900f579,TECNICO PROFESIONAL EN MANTENIMIENTO INDUSTRIAL,TECNICO,ACTIVO,55.7,14,3.9785714285714286,CC,M,REGULAR,30.0,SOLTERO,EMPLEADO,3.0,0,,,TUNJUELITO
1628,85c6c9acb2dde1b5a1aab659fb81eec5,f105b1b6d6a431b7276a2a1297add38c,INGENIERIA MECATRONICA,PROFESIONAL,DESERTOR,235.70000000000002,61,3.8639344262295086,CC,M,,30.0,SOLTERO,,,0,4.6692935,-74.14051009999999,FONTIBON
1629,6b9a3102c27f48044ec2935ccf7f97b4,f105b1b6d6a431b7276a2a1297add38c,TECNICO PROFESIONAL EN MECATRONICA,TECNICO,GRADUADO,48.900000000000006,12,4.075,CC,M,,30.0,SOLTERO,,,0,4.6692935,-74.14051009999999,FONTIBON
1630,9d3ac31430af6c16dedcd309ba86b1a3,f105b1b6d6a431b7276a2a1297add38c,TECNOLOGIA EN MECATRONICA,TECNOLOGIA,GRADUADO,119.9,33,3.6333333333333333,CC,M,,30.0,SOLTERO,,,0,4.6692935,-74.14051009999999,FONTIBON
1631,7533d503b6fb928e88b22636ef99063e,301f4b1f194d10b45b11663fe649fef8,TECNICO PROFESIONAL EN DISENO DE MAQUINAS,TECNICO,DESERTOR,241.0,80,3.0125,CC,M,REGULAR,30.0,SOLTERO,,3.0,0,4.6310538,-74.0805967,TEUSAQUILLO
1632,6124eab5a4f4876df005d3eea97e0a4f,cb200575fbe6db69a42e28af40c5cbf4,ESPECIALIZACION TECNICA PROFESIONAL EN INSTRUMENTACION INDUSTRIAL,ESPECIALIZACION,DESERTOR,0.0,6,0.0,CC,F,REGULAR,30.0,SOLTERO,DESEMPLEADO,3.0,0,,,
1633,a09a3bb1f1ea150bf48c99e33be95e7c,cb200575fbe6db69a42e28af40c5cbf4,ESPECIALIZACION TECNICA PROFESIONAL EN MANTENIMIENTO INDUSTRIAL,ESPECIALIZACION,GRADUADO,116.60000000000001,26,4.484615384615385,CC,F,REGULAR,30.0,SOLTERO,DESEMPLEADO,3.0,0,,,
1634,c27d0ade178c0eaee36e1e01571a032d,cb200575fbe6db69a42e28af40c5cbf4,INGENIERIA EN PROCESOS INDUSTRIALES,PROFESIONAL,GRADUADO,185.6,42,4.419047619047619,CC,F,REGULAR,30.0,SOLTERO,DESEMPLEADO,3.0,0,,,
1635,cbc69436aeeee7bbce011f50630f26b4,cb200575fbe6db69a42e28af40c5cbf4,TECNOLOGIA EN PROCESOS INDUSTRIALES,TECNOLOGIA,GRADUADO,93.3,22,4.240909090909091,CC,F,REGULAR,30.0,SOLTERO,DESEMPLEADO,3.0,0,,,
1636,26a23390bed2bf22f1a7f25cda8ac927,09b450023a9a07f928150f6ede75e7ad,TECNICO PROFESIONAL EN COMPUTACION,TECNICO,DESERTOR,23.8,16,1.4875,CC,F,VALIDACION,30.0,SOLTERO,,2.0,0,4.6804153,-74.1686078,FONTIBON
1637,2265e06fbcbdf1ae0cf0c27cdf250534,2176625dc848c6d16783528bc8fde88f,TECNICO PROFESIONAL EN MANTENIMIENTO INDUSTRIAL,TECNICO,DESERTOR,70.60000000000001,26,2.7153846153846155,CC,M,REGULAR,29.0,SOLTERO,,3.0,0,4.575967299999999,-74.106797,RAFAEL URIBE
1638,a627ae69bb567b7a287435e79170f4cf,c69056bb5b843776af38edce52e2719d,INGENIERIA DE SISTEMAS,PROFESIONAL,DESERTOR,336.80000000000007,97,3.472164948453609,CC,M,REGULAR,29.0,SOLTERO,,2.0,0,,,
1639,8865f6f0dd63f8771e834c61d4fb0365,c69056bb5b843776af38edce52e2719d,TECNICO PROFESIONAL EN SISTEMAS,TECNICO,GRADUADO,84.7,24,3.529166666666667,CC,M,REGULAR,29.0,SOLTERO,,2.0,0,,,
1640,80ea2866a27e109bc2a83e99e6d98cbf,e84419350dd175e8170ef914daa056a3,ESPECIALIZACION TECNICA PROFESIONAL EN MANTENIMIENTO INDUSTRIAL,ESPECIALIZACION,DESERTOR,101.19999999999999,26,3.892307692307692,CC,M,REGULAR,30.0,SOLTERO,EMPLEADO,3.0,0,4.568845,-74.1055543,RAFAEL URIBE
1641,dba3bcf8d11c8ac21178f6f5f4c12265,e84419350dd175e8170ef914daa056a3,TECNICO PROFESIONAL EN ELECTROMECANICA,TECNICO,DESERTOR,223.29999999999998,69,3.236231884057971,CC,M,REGULAR,30.0,SOLTERO,EMPLEADO,3.0,0,4.568845,-74.1055543,RAFAEL URIBE
1642,f2bcfa6a6a956b821223fc38980c87c2,499a831f9897f46fcd8343dc5e1f3d20,TECNICO PROFESIONAL EN ELECTROMECANICA,TECNICO,DESERTOR,56.699999999999996,33,1.718181818181818,CC,M,REGULAR,29.0,SOLTERO,,3.0,0,4.5962219000000015,-74.1356269,PUENTE ARANDA
1643,4592419b327c8e6ef2b019e1c9b37ace,dd178554295cdda53e89d4281409039a,TECNICO PROFESIONAL EN ELECTROMECANICA,TECNICO,GRADUADO,293.5000000000001,87,3.3735632183908058,CC,M,,29.0,SOLTERO,,2.0,0,4.5948265,-74.08811379999999,LOS MARTIRES
1644,c597832b145345f1812b55148487f014,dd178554295cdda53e89d4281409039a,TECNOLOGIA EN MONTAJES INDUSTRIALES,TECNOLOGIA,DESERTOR,38.3,12,3.1916666666666664,CC,M,,29.0,SOLTERO,,2.0,0,4.5948265,-74.08811379999999,LOS MARTIRES
1645,5702d029b672f088daedd48d606beeca,e8ea7afb41549d530952ac2db0a3e4ab,TECNICO PROFESIONAL EN ELECTROMECANICA,TECNICO,DESERTOR,68.6,27,2.5407407407407407,CC,M,REGULAR,29.0,SOLTERO,,2.0,0,4.6594064500000005,-74.05592421479723,CHAPINERO
1646,f2460a82558084ea76d624b67e00993e,0c461327c55984cd7240f6b9a1dad031,TECNICO PROFESIONAL EN MECATRONICA,TECNICO,GRADUADO,13.200000000000001,3,4.4,CC,M,,29.0,SOLTERO,,,0,4.5734825,-74.1564061,CIUDAD BOLIVAR
1647,c17213e495d2545ba58fb511b666fd03,3210d2dcb4d96c75b7e40a74afc7e1c5,TECNICO PROFESIONAL EN DISENO DE MAQUINAS,TECNICO,DESERTOR,41.0,12,3.4166666666666665,CC,M,REGULAR,29.0,SOLTERO,EMPLEADO,3.0,0,,,
1648,a10c1108042881e7fae3792fa59019a7,3210d2dcb4d96c75b7e40a74afc7e1c5,TECNICO PROFESIONAL EN PROCESOS INDUSTRIALES,TECNICO,GRADUADO,181.90000000000003,56,3.2482142857142864,CC,M,REGULAR,29.0,SOLTERO,EMPLEADO,3.0,0,,,
1649,9ab462d1c90d4bc7148aa74732ad851d,3da091b99ca9d78f3d5f66ca5bdd911c,TECNICO PROFESIONAL EN ELECTROMECANICA,TECNICO,DESERTOR,50.9,28,1.8178571428571428,CC,M,REGULAR,29.0,SOLTERO,,1.0,0,,,
1650,ae62d9d46a143a470b35b60a587fe5f6,8834ae95f31b6304443c91ef348068e3,INGENIERIA ELECTROMECANICA,PROFESIONAL,GRADUADO,217.5,56,3.8839285714285716,CC,M,,29.0,SOLTERO,,2.0,0,,,
1651,63c2f25186be18fcc701890dbfbedb2a,8834ae95f31b6304443c91ef348068e3,TECNICO PROFESIONAL EN ELECTROMECANICA,TECNICO,GRADUADO,327.7,81,4.045679012345679,CC,M,,29.0,SOLTERO,,2.0,0,,,
1652,70f8741971814d7b7686e38fd9c4f97d,8834ae95f31b6304443c91ef348068e3,TECNOLOGIA EN MONTAJES INDUSTRIALES,TECNOLOGIA,GRADUADO,151.1,36,4.197222222222222,CC,M,,29.0,SOLTERO,,2.0,0,,,
1653,0d90617be90c4612d6ce5db8c8a5f805,5c37014ca66117e417e0b1221469c6e3,TECNICO PROFESIONAL EN SISTEMAS,TECNICO,DESERTOR,18.299999999999997,16,1.1437499999999998,CC,M,REGULAR,29.0,SOLTERO,,3.0,0,4.6499474,-74.1220132,FONTIBON
1654,9e778055f6b42168665340dcc53948f8,99789d7cbf4bb234c35dac6f8e331793,TECNICA PROFESIONAL EN PROCESOS DE MANUFACTURA,TECNICO,GRADUADO,52.50000000000001,15,3.5000000000000004,CC,M,,29.0,SOLTERO,,2.0,0,,,
1655,0fb95ee3643172c3598e90127e381ecd,99789d7cbf4bb234c35dac6f8e331793,TECNICO PROFESIONAL EN PROCESOS INDUSTRIALES,TECNICO,DESERTOR,262.7,88,2.9852272727272724,CC,M,,29.0,SOLTERO,,2.0,0,,,
1656,a934a42e88f91cf37706130d712c68fe,99789d7cbf4bb234c35dac6f8e331793,TECNOLOGIA EN PRODUCCION INDUSTRIAL,TECNOLOGIA,GRADUADO,108.9,34,3.2029411764705884,CC,M,,29.0,SOLTERO,,2.0,0,,,
1657,a5604c3a30a80ecb0fc7efc835475e13,6eb3997c6ec06d10dd5bf4705a3a0059,TECNICO PROFESIONAL EN MANTENIMIENTO INDUSTRIAL,TECNICO,DESERTOR,22.6,14,1.6142857142857143,CC,M,REGULAR,29.0,SOLTERO,EMPLEADO,3.0,0,4.6186703,-74.0907388,PUENTE ARANDA
1658,cde9e2ccdeae0480de861c65e607d0a9,8f0243a3b118ce3f6f9fdc8ae6656f49,TECNICO PROFESIONAL EN DISENO DE MAQUINAS,TECNICO,DESERTOR,20.6,19,1.0842105263157895,CC,M,REGULAR,29.0,SOLTERO,,3.0,0,,,
1659,720b401acc6a866f96f2070de08d09ad,a4013fc7fd3b9ff9933fe190c099e653,TECNICO PROFESIONAL EN ELECTROMECANICA,TECNICO,GRADUADO,309.9,87,3.5620689655172413,CC,M,REGULAR,29.0,SOLTERO,,3.0,0,4.5944375,-74.08828670000003,LOS MARTIRES
1660,8b2c6f2ebc2ea3833fd350b84cce37db,a4013fc7fd3b9ff9933fe190c099e653,TECNOLOGIA EN ELECTROMECANICA,TECNOLOGIA,DESERTOR,0.30000000000000004,14,0.021428571428571432,CC,M,REGULAR,29.0,SOLTERO,,3.0,0,4.5944375,-74.08828670000003,LOS MARTIRES
1661,f49d635259ace7aec2d3611f741bbfeb,ca25d458cc5f78cc56e3c5c4ace07515,TECNICO PROFESIONAL EN MECATRONICA,TECNICO,DESERTOR,14.000000000000002,16,0.8750000000000001,CC,F,VALIDACION,30.0,SOLTERO,,3.0,0,,,
1662,b6f76fdc75e27c68bf7257d1d7f07200,7f0602eb335611a7122c62bec13f8e81,TECNICO PROFESIONAL EN MECATRONICA,TECNICO,DESERTOR,3.1999999999999997,16,0.19999999999999998,CC,M,REGULAR,29.0,SOLTERO,,3.0,0,,,
1663,9aacf08a31a3301dca7080978e8f0992,218c3b2ef0d2ded4b9e0774bb8b157f8,INGENIERIA EN PROCESOS INDUSTRIALES,PROFESIONAL,GRADUADO,235.0,56,4.196428571428571,CC,F,,29.0,UNION LIBRE,,2.0,0,4.5959552000000015,-74.1891332,
1664,8deaba92879eb0ac8f7b9ea3c35b681f,218c3b2ef0d2ded4b9e0774bb8b157f8,TECNICO PROFESIONAL EN PROCESOS INDUSTRIALES,TECNICO,GRADUADO,274.5,75,3.66,CC,F,,29.0,UNION LIBRE,,2.0,0,4.5959552000000015,-74.1891332,
1665,900fe8d00a2d500076166cad26d44b67,218c3b2ef0d2ded4b9e0774bb8b157f8,TECNOLOGIA EN PRODUCCION INDUSTRIAL,TECNOLOGIA,GRADUADO,90.0,23,3.9130434782608696,CC,F,,29.0,UNION LIBRE,,2.0,0,4.5959552000000015,-74.1891332,
1666,da29bc7461cdd24a30fef542188b9462,2dfe5ce3515ec3f5f394e55f78e7ccd2,INGENIERIA MECATRONICA,PROFESIONAL,GRADUADO,244.00000000000003,75,3.253333333333334,CC,M,REGULAR,29.0,SOLTERO,,3.0,0,4.760477799999999,-74.0484452,SUBA
1667,3e4f39878715a84dfcd4bb6d1811d2a9,2dfe5ce3515ec3f5f394e55f78e7ccd2,TECNICO PROFESIONAL EN MECATRONICA,TECNICO,GRADUADO,21.0,6,3.5,CC,M,REGULAR,29.0,SOLTERO,,3.0,0,4.760477799999999,-74.0484452,SUBA
1668,b0fdae8488f44ee805d2cb8bb6808e38,2dfe5ce3515ec3f5f394e55f78e7ccd2,TECNOLOGIA EN MECATRONICA,TECNOLOGIA,GRADUADO,124.19999999999999,38,3.2684210526315787,CC,M,REGULAR,29.0,SOLTERO,,3.0,0,4.760477799999999,-74.0484452,SUBA
1669,376c1a092864384d2ac9c86219f6543b,664daa630027297ac065fb3135624e3a,TECNOLOGIA EN DESARROLLO DE SOFTWARE,TECNOLOGIA,ACTIVO,125.7,31,4.054838709677419,CC,M,REGULAR,29.0,UNION LIBRE,EMPLEADO,3.0,0,4.6226968,-74.0888176,RAFAEL URIBE
1670,681c0d4fecb9110b9d9f5a3ba5a983ec,1f9a0e7b02390777bfb7db2a7f974ae5,TECNICO PROFESIONAL EN MANTENIMIENTO INDUSTRIAL,TECNICO,DESERTOR,19.0,14,1.3571428571428572,CC,M,REGULAR,29.0,,INDEPENDIENTE,1.0,0,4.6531981,-74.0742464,ANTONIO NARINO
1671,b5009cfcce44a714219b9f5452303a0f,aa9853e048b8dd74f3bba96ab9b21117,TECNICO PROFESIONAL EN MECATRONICA,TECNICO,DESERTOR,42.7,31,1.3774193548387097,CC,M,REGULAR,29.0,SOLTERO,,3.0,0,,,
1672,a2389f08de7eb6c6cb6add9a8eb2aca3,61490ed61a67f8d0da5a2420a0e16ab4,TECNICO PROFESIONAL EN DISENO DE MAQUINAS,TECNICO,DESERTOR,80.7,31,2.603225806451613,CC,F,REGULAR,29.0,SOLTERO,,3.0,0,4.596628400000001,-74.08971899999997,LOS MARTIRES
1673,e7bb942f4cc7c01522d38698c1f91fe8,2491ab49ae94572d745ad600984ec72d,TECNICA PROFESIONAL EN PROCESOS DE MANUFACTURA,TECNICO,ACTIVO,215.79999999999995,73,2.956164383561643,CC,M,REGULAR,29.0,SOLTERO,EMPLEADO,1.0,0,,,CIUDAD BOLIVAR
1674,121113af950ad9a864af8739a6700000,fb72c5c46d672ba87355769fe751719c,INGENIERIA EN PROCESOS INDUSTRIALES,PROFESIONAL,GRADUADO,210.20000000000005,54,3.8925925925925933,CC,M,REGULAR,29.0,SOLTERO,,2.0,0,,,
1675,cea14c98431d124eb37b5548649b4abd,fb72c5c46d672ba87355769fe751719c,TECNICO PROFESIONAL EN PROCESOS INDUSTRIALES,TECNICO,GRADUADO,273.50000000000006,77,3.551948051948053,CC,M,REGULAR,29.0,SOLTERO,,2.0,0,,,
1676,ad404016c908c988fca570605844511b,fb72c5c46d672ba87355769fe751719c,TECNOLOGIA EN PROCESOS INDUSTRIALES,TECNOLOGIA,GRADUADO,83.7,25,3.3480000000000003,CC,M,REGULAR,29.0,SOLTERO,,2.0,0,,,
1677,6a727445a9b0050e6f81d61a63c76315,d1416e50312e1f6a38f54c77e07990b5,TECNICO PROFESIONAL EN MECATRONICA,TECNICO,DESERTOR,68.7,41,1.6756097560975611,CC,M,REGULAR,29.0,SOLTERO,EMPLEADO,3.0,0,4.541811099999999,-74.15567829999998,CIUDAD BOLIVAR
1678,3e3e789e4cecd16865847d6fe2d08652,6d7dd6deb3bef72f96009a65473fca65,TECNICO PROFESIONAL EN ELECTROMECANICA,TECNICO,GRADUADO,140.89999999999998,46,3.063043478260869,CC,M,,28.0,SOLTERO,,,0,4.6162281,-74.15254300000002,KENNEDY
1679,79ab110e0b84dd5f401f142029279487,80e580b7536ab3b81fd3b1329aa25cd2,INGENIERIA ELECTROMECANICA,PROFESIONAL,ACTIVO,59.5,14,4.25,CC,M,REGULAR,29.0,SOLTERO,EMPLEADO,2.0,0,,,RAFAEL URIBE
1680,5b00d43167ad40d662ce69c1f2b2bb91,80e580b7536ab3b81fd3b1329aa25cd2,TECNICO PROFESIONAL EN MANTENIMIENTO INDUSTRIAL,TECNICO,GRADUADO,320.9,77,4.167532467532467,CC,M,REGULAR,29.0,SOLTERO,EMPLEADO,2.0,0,,,RAFAEL URIBE
1681,56bffe0fa730cbd75a63a98202296f3a,80e580b7536ab3b81fd3b1329aa25cd2,TECNOLOGIA EN MONTAJES INDUSTRIALES,TECNOLOGIA,GRADUADO,162.39999999999998,42,3.8666666666666663,CC,M,REGULAR,29.0,SOLTERO,EMPLEADO,2.0,0,,,RAFAEL URIBE
1682,393d5b055ac11cd106459e61da9efcfb,e47551f76d398d8eb843825e14d15b28,INGENIERIA EN DISENO DE MAQUINAS Y PRODUCTOS INDUSTRIALES,PROFESIONAL,DESERTOR,27.800000000000004,19,1.4631578947368424,CC,M,REGULAR,29.0,SOLTERO,,3.0,0,4.6781402000000005,-74.15305550000002,FONTIBON
1683,cd5c4bbf1f67ecb9f3dd5f02faf600bd,cce2103f333d13047ccd163da0d62396,TECNICA PROFESIONAL EN PROCESOS DE MANUFACTURA,TECNICO,DESERTOR,126.19999999999999,31,4.070967741935483,CC,F,REGULAR,29.0,SOLTERO,,2.0,0,,,
1684,5a43949d2f09ac4dd00cfaca279502df,11228e2cc5e27fa1969373ce7645a004,TECNICO PROFESIONAL EN ELECTROMECANICA,TECNICO,DESERTOR,269.90000000000003,102,2.6460784313725494,CC,F,REGULAR,29.0,SOLTERO,,,0,4.637764099999999,-74.0654776,CHAPINERO
1685,1bea28b259027b0d5c4a5313c9ffc7d1,4e6227878df3950513e4ec234d614230,TECNICO PROFESIONAL EN ELECTRONICA INDUSTRIAL,TECNICO,DESERTOR,84.10000000000001,27,3.114814814814815,CC,M,REGULAR,29.0,SOLTERO,EMPLEADO,1.0,0,,,USME
1686,7af0b367ac3e86e6768e26b86f416418,8b784bc072923d3f93c96bdd1ba49806,TECNICO PROFESIONAL EN ELECTROMECANICA,TECNICO,DESERTOR,45.3,16,2.83125,CC,M,REGULAR,29.0,SOLTERO,,2.0,0,4.4935739,-74.1159876,USME
1687,61499250a85e9d8b7d1aa491b62d24b6,7b98169767324eba8528558a8c2f9128,ESPECIALIZACION TECNICA PROFESIONAL EN MANTENIMIENTO INDUSTRIAL,ESPECIALIZACION,DESERTOR,97.9,26,3.7653846153846158,CC,F,REGULAR,29.0,SOLTERO,INDEPENDIENTE,3.0,0,,,ANTONIO NARINO
1688,847ed79e4c5d78dbe1998ce9c22a03d5,d7e91f609c86009051741c7d39e3a8ad,TECNICO PROFESIONAL EN ELECTROMECANICA,TECNICO,DESERTOR,37.0,30,1.2333333333333334,CC,M,REGULAR,29.0,UNION LIBRE,INDEPENDIENTE,3.0,0,,,ANTONIO NARINO
1689,af2e054f751d5e662601c530fd02cf2d,d7e91f609c86009051741c7d39e3a8ad,TECNICO PROFESIONAL EN MANTENIMIENTO INDUSTRIAL,TECNICO,ACTIVO,43.1,14,3.0785714285714287,CC,M,REGULAR,29.0,UNION LIBRE,INDEPENDIENTE,3.0,0,,,ANTONIO NARINO
1690,a331bc17da997ebdb80c5371e3f38e03,62d816c8543517366a721eeadf64a5c7,TECNICO PROFESIONAL EN MANTENIMIENTO INDUSTRIAL,TECNICO,GRADUADO,327.3,87,3.7620689655172415,CC,M,REGULAR,29.0,SOLTERO,,3.0,0,4.5578329,-74.1499236,CIUDAD BOLIVAR
1691,29d5fb5efa240f51b755ae0ca9a0cfe3,62d816c8543517366a721eeadf64a5c7,TECNOLOGIA EN MONTAJES INDUSTRIALES,TECNOLOGIA,DESERTOR,137.2,37,3.708108108108108,CC,M,REGULAR,29.0,SOLTERO,,3.0,0,4.5578329,-74.1499236,CIUDAD BOLIVAR
1692,2d7f797dc096358339eaaba71a3922d7,3b7867153a6d84e0f91aff990ec48d94,ESPECIALIZACION TECNICA PROFESIONAL EN CONSTRUCCION DE REDES DE DISTRIBUCION DE ENERGIA ELECTRICA DE MEDIA TENSION,ESPECIALIZACION,ACTIVO,70.3,19,3.6999999999999997,CC,M,REGULAR,29.0,SOLTERO,OTRO,3.0,0,,,LOS MARTIRES
1693,6f60aa442c2eb4946f860884b85ccc7a,1272604b1f3429f7e011f2fee45441a8,TECNICA PROFESIONAL EN DIBUJO MECANICO Y DE HERRAMIENTAS INDUSTRIALES,TECNICO,ACTIVO,184.99999999999997,51,3.6274509803921564,CC,M,REGULAR,29.0,SOLTERO,EMPLEADO,2.0,0,,,SAN CRISTOBAL
1694,2e5ba2a55413251b240792ce1ba9b5da,ee0ca2ac70d945a7f8d43b5735f1e20b,TECNICA PROFESIONAL EN PROCESOS DE MANUFACTURA,TECNICO,DESERTOR,42.60000000000001,22,1.9363636363636367,CC,M,REGULAR,29.0,SOLTERO,OTRO,,0,4.5703265,-74.14966209999999,CIUDAD BOLIVAR
1695,73d76926b9b78ca5ef29f4a053e672b8,ee0ca2ac70d945a7f8d43b5735f1e20b,TECNICO PROFESIONAL EN DISENO DE MAQUINAS,TECNICO,DESERTOR,149.09999999999997,55,2.7109090909090905,CC,M,REGULAR,29.0,SOLTERO,OTRO,,0,4.5703265,-74.14966209999999,CIUDAD BOLIVAR
1696,4b581616c5657c8d3c621e61b7481ac7,ee0ca2ac70d945a7f8d43b5735f1e20b,TECNICO PROFESIONAL EN PROCESOS INDUSTRIALES,TECNICO,DESERTOR,79.5,26,3.0576923076923075,CC,M,REGULAR,29.0,SOLTERO,OTRO,,0,4.5703265,-74.14966209999999,CIUDAD BOLIVAR
1697,f5255db00cba0d1822d64676c6dd48b2,eb6e90a500ae556ecef99ae6a94022fe,INGENIERIA MECATRONICA,PROFESIONAL,GRADUADO,235.29999999999995,61,3.857377049180327,CC,M,REGULAR,29.0,SOLTERO,,3.0,0,4.5996407,-74.1997035,
1698,265f03762ef93d20ef7a2987a3dff3e4,eb6e90a500ae556ecef99ae6a94022fe,TECNOLOGIA EN MECATRONICA,TECNOLOGIA,GRADUADO,146.09999999999997,45,3.2466666666666657,CC,M,REGULAR,29.0,SOLTERO,,3.0,0,4.5996407,-74.1997035,
1699,fc5f623aa59ab25f08e49ffd5e80b1fe,ebb425aa34f8a78e2f07fb029ea22cd1,TECNICO PROFESIONAL EN MANTENIMIENTO INDUSTRIAL,TECNICO,ACTIVO,110.3,29,3.8034482758620687,CC,M,REGULAR,29.0,CASADO,EMPLEADO,3.0,0,7.8763282000000014,-72.48644200000003,RAFAEL URIBE
1700,b07ef970f373dd60cfdb27d684619688,c3d603b0f332ad14e614a85af615704e,TECNICO PROFESIONAL EN MANTENIMIENTO INDUSTRIAL,TECNICO,DESERTOR,31.199999999999996,11,2.836363636363636,CC,M,REGULAR,29.0,UNION LIBRE,,2.0,0,4.6415184,-74.1594682,KENNEDY
1701,46ef9a963d088e28f0f807101e213805,98bd9c65d5c7dafb68526fcf90a65af0,TECNICO PROFESIONAL EN ELECTROMECANICA,TECNICO,DESERTOR,93.5,45,2.077777777777778,CC,F,REGULAR,29.0,SOLTERO,INDEPENDIENTE,2.0,0,4.6189489,-74.0641729,SANTA FE
1702,987e6ec5ac16fb18f6681bce1a4c072d,ede37297803e87954ff8af046d48b0bd,TECNICO PROFESIONAL EN PROCESOS INDUSTRIALES,TECNICO,DESERTOR,252.79999999999998,95,2.661052631578947,CC,F,REGULAR,29.0,CASADO,,2.0,0,,,
1703,375103617c39b295aa9b761a97df13c1,3118826752ff9e31f083155545873724,TECNICO PROFESIONAL EN COMPUTACION,TECNICO,DESERTOR,53.89999999999999,19,2.8368421052631576,CC,M,REGULAR,29.0,SOLTERO,EMPLEADO,2.0,0,4.6262270999999995,-74.05657579999998,SAN CRISTOBAL
1704,4c7a10c462d57852995379a8b66749a0,c85184459de13ac830410fce312d9d8c,INGENIERIA EN PROCESOS INDUSTRIALES,PROFESIONAL,GRADUADO,235.20000000000002,59,3.986440677966102,CC,M,,29.0,SOLTERO,,1.0,1,4.6373809,-74.1563511,KENNEDY
1705,c0347b10b7c6c4d0455a21162991a39d,c85184459de13ac830410fce312d9d8c,TECNICO PROFESIONAL EN PROCESOS INDUSTRIALES,TECNICO,GRADUADO,306.70000000000005,87,3.5252873563218396,CC,M,,29.0,SOLTERO,,1.0,1,4.6373809,-74.1563511,KENNEDY
1706,b12903fe91a7d2bab90581fb53d34159,c85184459de13ac830410fce312d9d8c,TECNOLOGIA EN PROCESOS INDUSTRIALES,TECNOLOGIA,DESERTOR,59.10000000000001,22,2.686363636363637,CC,M,,29.0,SOLTERO,,1.0,1,4.6373809,-74.1563511,KENNEDY
1707,4c80a8f77c902c9e771003850dfce96c,c85184459de13ac830410fce312d9d8c,TECNOLOGIA EN PRODUCCION INDUSTRIAL,TECNOLOGIA,GRADUADO,85.80000000000001,23,3.7304347826086963,CC,M,,29.0,SOLTERO,,1.0,1,4.6373809,-74.1563511,KENNEDY
1708,4072e716e12f3a8222a424363e121ccb,f7c827b24735f43224c88465648b7489,INGENIERIA ELECTROMECANICA,PROFESIONAL,ACTIVO,68.7,17,4.041176470588235,CC,M,REGULAR,28.0,SOLTERO,DESEMPLEADO,2.0,0,4.6672956,-74.0441804,RAFAEL URIBE
1709,1466827cd212ff0814042895949a04ea,f7c827b24735f43224c88465648b7489,TECNICO PROFESIONAL EN MANTENIMIENTO INDUSTRIAL,TECNICO,GRADUADO,297.70000000000005,72,4.134722222222223,CC,M,REGULAR,28.0,SOLTERO,DESEMPLEADO,2.0,0,4.6672956,-74.0441804,RAFAEL URIBE
1710,513f031270c66dc583ad7487fadcc0c2,f7c827b24735f43224c88465648b7489,TECNOLOGIA EN MONTAJES INDUSTRIALES,TECNOLOGIA,DESERTOR,167.30000000000004,42,3.9833333333333343,CC,M,REGULAR,28.0,SOLTERO,DESEMPLEADO,2.0,0,4.6672956,-74.0441804,RAFAEL URIBE
1711,c53e9829f35d0e39fa0be06aadf0af4a,774f4caf77e3fd2c3dad76b00368c578,TECNICA PROFESIONAL EN DIBUJO MECANICO Y DE HERRAMIENTAS INDUSTRIALES,TECNICO,DESERTOR,328.8,80,4.11,CC,M,,28.0,CASADO,,2.0,0,4.6428981,-74.1235437,LOS MARTIRES
