key,PROGRAMA,CICLO,ESTADO,CREDITOS,PROMEDIO,GENERO,TITULO_BACHILLER,EDAD,ESTADO_CIVIL,EMPLEO,ESTRATO,GRUPO_VULNERABLE,latitude,longitude,LOCALIDAD
MTAyMzAyMDQwNiB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gTUFOVEVOSU1JRU5UTyBJTkRVU1RSSUFM,TECNICO PROFESIONAL EN MANTENIMIENTO INDUSTRIAL,TECNICO,ACTIVO,14,4.124285714285714,M,REGULAR,23,SOLTERO,EMPLEADO,2,0,4.7187454,-74.1320196,USME
MTAyMzAyMTAyNyB8IFRFQ05PTE9HSUEgRU4gREVTQVJST0xMTyBERSBTT0ZUV0FSRQ==,TECNOLOGIA EN DESARROLLO DE SOFTWARE,TECNOLOGIA,ACTIVO,15,4.097333333333333,M,REGULAR,23,SOLTERO,EMPLEADO,2,0,,,USME
MTAyMzAyNjE0MyB8IElOR0VOSUVSSUEgRU4gUFJPQ0VTT1MgSU5EVVNUUklBTEVT,INGENIERIA EN PROCESOS INDUSTRIALES,PROFESIONAL,ACTIVO,15,4.226,M,REGULAR,23,SOLTERO,EMPLEADO,2,0,4.5121477,-74.11800600000002,USME
MTAyMzAyNjc5NCB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gQ09NUFVUQUNJT04=,TECNICO PROFESIONAL EN COMPUTACION,TECNICO,ACTIVO,63,3.5590476190476195,M,REGULAR,22,SOLTERO,OTRO,1,1,4.7034926,-74.09901479999998,USME
MTAyMzAyODY0NyB8IFRFQ05JQ0EgUFJPRkVTSU9OQUwgRU4gRElCVUpPIE1FQ0FOSUNPIFkgREUgSEVSUkFNSUVOVEFTIElORFVTVFJJQUxFUw==,TECNICA PROFESIONAL EN DIBUJO MECANICO Y DE HERRAMIENTAS INDUSTRIALES,TECNICO,ACTIVO,30,3.650166666666666,M,REGULAR,22,SOLTERO,EMPLEADO,2,0,4.5577307000000005,-74.1072237,USME
MTAyMzAzMDA1MyB8IFRFQ05PTE9HSUEgRU4gREVTQVJST0xMTyBERSBTT0ZUV0FSRQ==,TECNOLOGIA EN DESARROLLO DE SOFTWARE,TECNOLOGIA,ACTIVO,69,3.3993188405797103,F,REGULAR,22,SOLTERO,EMPLEADO,1,0,,,USME
MTAyMzAzNDM5OSB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gQ09NUFVUQUNJT04=,TECNICO PROFESIONAL EN COMPUTACION,TECNICO,ACTIVO,16,4.1499999999999995,M,REGULAR,21,SOLTERO,DESEMPLEADO,2,0,,,USME
MTAyMzAzNDk0NiB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gTUFOVEVOSU1JRU5UTyBJTkRVU1RSSUFM,TECNICO PROFESIONAL EN MANTENIMIENTO INDUSTRIAL,TECNICO,ACTIVO,48,3.837541666666667,F,REGULAR,21,SOLTERO,DESEMPLEADO,2,0,4.6908299000000016,-74.0926276,USME
MTAyMzAzNjM4NyB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gTUFOVEVOSU1JRU5UTyBJTkRVU1RSSUFM,TECNICO PROFESIONAL EN MANTENIMIENTO INDUSTRIAL,TECNICO,ACTIVO,25,3.29656,M,REGULAR,21,SOLTERO,EMPLEADO,1,0,4.6968528,-74.0665954,USME
MTAyMzAzNzM1NSB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gTUFOVEVOSU1JRU5UTyBJTkRVU1RSSUFM,TECNICO PROFESIONAL EN MANTENIMIENTO INDUSTRIAL,TECNICO,ACTIVO,34,3.407058823529412,M,REGULAR,21,SOLTERO,EMPLEADO,1,0,4.6644901,-74.05726949999998,USME
MTAyMzM2MjM1OSB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gRUxFQ1RST05JQ0EgSU5EVVNUUklBTA==,TECNICO PROFESIONAL EN ELECTRONICA INDUSTRIAL,TECNICO,ACTIVO,18,3.7588888888888885,M,REGULAR,17,SOLTERO,EMPLEADO,2,0,,,BOSA
MTAyMzg2MDIwNyB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gTUFOVEVOSU1JRU5UTyBJTkRVU1RSSUFM,TECNICO PROFESIONAL EN MANTENIMIENTO INDUSTRIAL,TECNICO,ACTIVO,14,3.7811428571428576,M,VALIDACION,34,UNION LIBRE,EMPLEADO,3,0,4.614392700000002,-74.09988790000001,PUENTE ARANDA
MTAyMzg2NTkyMyB8IFRFQ05PTE9HSUEgRU4gTU9OVEFKRVMgSU5EVVNUUklBTEVT,TECNOLOGIA EN MONTAJES INDUSTRIALES,TECNOLOGIA,ACTIVO,33,3.5693939393939402,M,REGULAR,34,UNION LIBRE,,2,0,4.6166178,-74.06770279999998,SANTA FE
MTAyMzg2NzE0NiB8IElOR0VOSUVSSUEgRUxFQ1RST01FQ0FOSUNB,INGENIERIA ELECTROMECANICA,PROFESIONAL,ACTIVO,14,3.612142857142857,F,REGULAR,34,UNION LIBRE,EMPLEADO,2,0,,,
MTAyMzg3MDkyNSB8IFRFQ05PTE9HSUEgRU4gREVTQVJST0xMTyBERSBTT0ZUV0FSRQ==,TECNOLOGIA EN DESARROLLO DE SOFTWARE,TECNOLOGIA,ACTIVO,29,2.4630689655172415,M,REGULAR,34,,EMPLEADO,2,0,,,BOSA
MTAyMzg3MzI3NSB8IElOR0VOSUVSSUEgRU4gUFJPQ0VTT1MgSU5EVVNUUklBTEVT,INGENIERIA EN PROCESOS INDUSTRIALES,PROFESIONAL,ACTIVO,15,4.382666666666667,M,REGULAR,33,UNION LIBRE,,2,0,,,SAN CRISTOBAL
MTAyMzg3MzQ0NiB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gTUFOVEVOSU1JRU5UTyBJTkRVU1RSSUFM,TECNICO PROFESIONAL EN MANTENIMIENTO INDUSTRIAL,TECNICO,ACTIVO,14,3.3949999999999996,M,VALIDACION,33,UNION LIBRE,EMPLEADO,2,1,4.6028666,-74.06600350000002,SAN CRISTOBAL
MTAyMzg3NDE0NSB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gTUFOVEVOSU1JRU5UTyBJTkRVU1RSSUFM,TECNICO PROFESIONAL EN MANTENIMIENTO INDUSTRIAL,TECNICO,ACTIVO,76,3.722302631578948,M,REGULAR,33,SOLTERO,EMPLEADO,2,0,4.6329861,-74.0705156,SAN CRISTOBAL
MTAyMzg3ODc2MCB8IFRFQ05JQ0EgUFJPRkVTSU9OQUwgRU4gRElCVUpPIE1FQ0FOSUNPIFkgREUgSEVSUkFNSUVOVEFTIElORFVTVFJJQUxFUw==,TECNICA PROFESIONAL EN DIBUJO MECANICO Y DE HERRAMIENTAS INDUSTRIALES,TECNICO,ACTIVO,44,3.7410454545454552,M,VALIDACION,32,CASADO,EMPLEADO,1,0,,,CIUDAD BOLIVAR
MTAyMzg4MTQxNiB8IElOR0VOSUVSSUEgTUVDQVRST05JQ0E=,INGENIERIA MECATRONICA,PROFESIONAL,ACTIVO,18,3.3499999999999996,M,REGULAR,31,SOLTERO,EMPLEADO,2,0,4.5459977,-74.15289969999998,RAFAEL URIBE
MTAyMzg4MzA0NCB8IElOR0VOSUVSSUEgRUxFQ1RST01FQ0FOSUNB,INGENIERIA ELECTROMECANICA,PROFESIONAL,ACTIVO,44,4.167772727272728,M,,31,SOLTERO,,3,0,4.6101553,-74.0664747,SANTA FE
MTAyMzg4MzUyNCB8IFRFQ05PTE9HSUEgRU4gTU9OVEFKRVMgSU5EVVNUUklBTEVT,TECNOLOGIA EN MONTAJES INDUSTRIALES,TECNOLOGIA,ACTIVO,43,3.1342790697674414,M,REGULAR,31,UNION LIBRE,,2,0,4.5709759000000005,-74.10551190000002,RAFAEL URIBE
MTAyMzg4NDAwOCB8IFRFQ05PTE9HSUEgRU4gTU9OVEFKRVMgSU5EVVNUUklBTEVT,TECNOLOGIA EN MONTAJES INDUSTRIALES,TECNOLOGIA,ACTIVO,31,3.342258064516129,M,REGULAR,31,UNION LIBRE,EMPLEADO,2,0,4.7622914000000005,-74.0328777,SAN CRISTOBAL
MTAyMzg4NjA2NyB8IElOR0VOSUVSSUEgRU4gUFJPQ0VTT1MgSU5EVVNUUklBTEVT,INGENIERIA EN PROCESOS INDUSTRIALES,PROFESIONAL,ACTIVO,15,4.238,M,VALIDACION,31,SOLTERO,EMPLEADO,2,0,,,
MTAyMzg4NjkwMyB8IFRFQ05PTE9HSUEgRU4gTU9OVEFKRVMgSU5EVVNUUklBTEVT,TECNOLOGIA EN MONTAJES INDUSTRIALES,TECNOLOGIA,ACTIVO,40,3.315925,M,REGULAR,31,SOLTERO,EMPLEADO,1,0,7.8763282000000014,-72.48644200000003,
MTAyMzg4NjkwNSB8IFRFQ05PTE9HSUEgRU4gTU9OVEFKRVMgSU5EVVNUUklBTEVT,TECNOLOGIA EN MONTAJES INDUSTRIALES,TECNOLOGIA,ACTIVO,42,4.108619047619047,M,REGULAR,31,UNION LIBRE,EMPLEADO,2,0,,,SAN CRISTOBAL
MTAyMzg4NzE0NCB8IFRFQ05PTE9HSUEgRU4gTU9OVEFKRVMgSU5EVVNUUklBTEVT,TECNOLOGIA EN MONTAJES INDUSTRIALES,TECNOLOGIA,ACTIVO,31,4.00941935483871,M,REGULAR,31,SOLTERO,EMPLEADO,2,0,,,LA CANDELARIA
MTAyMzg4ODM2MCB8IFRFQ05JQ0EgUFJPRkVTSU9OQUwgRU4gUFJPQ0VTT1MgREUgTUFOVUZBQ1RVUkE=,TECNICA PROFESIONAL EN PROCESOS DE MANUFACTURA,TECNICO,ACTIVO,28,3.7575,M,REGULAR,31,SOLTERO,INDEPENDIENTE,2,0,,,SAN CRISTOBAL
MTAyMzg5Mzg4OSB8IElOR0VOSUVSSUEgTUVDQU5JQ0E=,INGENIERIA MECANICA,PROFESIONAL,ACTIVO,16,4.063124999999999,M,VALIDACION,30,UNION LIBRE,,2,0,,,KENNEDY
MTAyMzkwMDIxNSB8IElOR0VOSUVSSUEgRU4gUFJPQ0VTT1MgSU5EVVNUUklBTEVT,INGENIERIA EN PROCESOS INDUSTRIALES,PROFESIONAL,ACTIVO,46,4.009608695652174,M,,30,SOLTERO,,1,0,4.6643371,-74.06534570000002,BARRIOS UNIDOS
MTAyMzkwMDQxOSB8IFRFQ05JQ0EgUFJPRkVTSU9OQUwgRU4gUFJPQ0VTT1MgREUgTUFOVUZBQ1RVUkE=,TECNICA PROFESIONAL EN PROCESOS DE MANUFACTURA,TECNICO,ACTIVO,43,3.8877674418604644,F,REGULAR,30,SOLTERO,EMPLEADO,3,0,,,RAFAEL URIBE
MTAyMzkwMzE4MCB8IElOR0VOSUVSSUEgRUxFQ1RST01FQ0FOSUNB,INGENIERIA ELECTROMECANICA,PROFESIONAL,ACTIVO,42,3.9008809523809527,M,,30,SOLTERO,,2,0,4.6469981,-74.1568526,KENNEDY
MTAyMzkwMzM3NSB8IFRFQ05PTE9HSUEgRU4gR0VTVElPTiBERSBGQUJSSUNBQ0lPTiBNRUNBTklDQQ==,TECNOLOGIA EN GESTION DE FABRICACION MECANICA,TECNOLOGIA,ACTIVO,14,4.418571428571428,M,REGULAR,29,SOLTERO,EMPLEADO,2,0,4.6036099,-74.0669777,SAN CRISTOBAL
MTAyMzkwNTMxNiB8IFRFQ05JQ0EgUFJPRkVTSU9OQUwgRU4gUFJPQ0VTT1MgREUgTUFOVUZBQ1RVUkE=,TECNICA PROFESIONAL EN PROCESOS DE MANUFACTURA,TECNICO,ACTIVO,45,3.5133333333333336,M,REGULAR,29,SOLTERO,EMPLEADO,2,0,4.6468013,-74.1787286,FONTIBON
MTAyMzkwNzQ2NCB8IFRFQ05PTE9HSUEgRU4gUFJPRFVDQ0lPTiBJTkRVU1RSSUFM,TECNOLOGIA EN PRODUCCION INDUSTRIAL,TECNOLOGIA,ACTIVO,31,3.8032258064516125,M,REGULAR,29,SOLTERO,,1,0,,,USME
MTAyMzkxMTk1MyB8IFRFQ05JQ0EgUFJPRkVTSU9OQUwgRU4gRElCVUpPIE1FQ0FOSUNPIFkgREUgSEVSUkFNSUVOVEFTIElORFVTVFJJQUxFUw==,TECNICA PROFESIONAL EN DIBUJO MECANICO Y DE HERRAMIENTAS INDUSTRIALES,TECNICO,ACTIVO,33,2.077272727272727,M,REGULAR,29,UNION LIBRE,EMPLEADO,2,0,,,KENNEDY
MTAyMzkxMjI0MCB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gTUFOVEVOSU1JRU5UTyBJTkRVU1RSSUFM,TECNICO PROFESIONAL EN MANTENIMIENTO INDUSTRIAL,TECNICO,ACTIVO,27,4.192592592592592,M,REGULAR,29,UNION LIBRE,EMPLEADO,2,0,4.7657756,-74.02367,SAN CRISTOBAL
MTAyMzkxMzQ2OSB8IFRFQ05PTE9HSUEgRU4gREVTQVJST0xMTyBERSBTT0ZUV0FSRQ==,TECNOLOGIA EN DESARROLLO DE SOFTWARE,TECNOLOGIA,ACTIVO,134,3.182485074626865,M,REGULAR,28,UNION LIBRE,EMPLEADO,2,0,,,SAN CRISTOBAL
MTAyMzkxNTE5NSB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gQ09NUFVUQUNJT04=,TECNICO PROFESIONAL EN COMPUTACION,TECNICO,ACTIVO,16,4.3892500000000005,F,REGULAR,28,SOLTERO,OTRO,1,0,4.5975956,-74.195695,SAN CRISTOBAL
MTAyMzkxNzc1NyB8IFRFQ05PTE9HSUEgRU4gTU9OVEFKRVMgSU5EVVNUUklBTEVT,TECNOLOGIA EN MONTAJES INDUSTRIALES,TECNOLOGIA,ACTIVO,15,4.283333333333332,M,REGULAR,28,SOLTERO,EMPLEADO,2,0,4.632777,-74.0601875,SAN CRISTOBAL
MTAyMzkxNzg1NiB8IFRFQ05PTE9HSUEgRU4gREVTQVJST0xMTyBERSBTT0ZUV0FSRQ==,TECNOLOGIA EN DESARROLLO DE SOFTWARE,TECNOLOGIA,ACTIVO,144,3.174444444444445,M,REGULAR,28,SOLTERO,EMPLEADO,2,0,4.6189489,-74.0641729,SANTA FE
MTAyMzkxOTA4MCB8IFRFQ05JQ0EgUFJPRkVTSU9OQUwgRU4gUFJPQ0VTT1MgREUgTUFOVUZBQ1RVUkE=,TECNICA PROFESIONAL EN PROCESOS DE MANUFACTURA,TECNICO,ACTIVO,48,3.45725,F,REGULAR,28,UNION LIBRE,DESEMPLEADO,2,1,4.6324519,-74.08153490000002,SAN CRISTOBAL
MTAyMzkxOTI4NyB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gTUFOVEVOSU1JRU5UTyBJTkRVU1RSSUFM,TECNICO PROFESIONAL EN MANTENIMIENTO INDUSTRIAL,TECNICO,ACTIVO,26,3.6399999999999997,M,REGULAR,28,UNION LIBRE,EMPLEADO,1,1,4.66889,-74.0626638,SAN CRISTOBAL
MTAyMzkyMTI5NyB8IElOR0VOSUVSSUEgRUxFQ1RST01FQ0FOSUNB,INGENIERIA ELECTROMECANICA,PROFESIONAL,ACTIVO,30,3.8165,F,REGULAR,28,SOLTERO,EMPLEADO,2,1,,,SAN CRISTOBAL
MTAyMzkyMzUzMyB8IFRFQ05PTE9HSUEgRU4gREVTQVJST0xMTyBERSBTT0ZUV0FSRQ==,TECNOLOGIA EN DESARROLLO DE SOFTWARE,TECNOLOGIA,ACTIVO,40,3.9137500000000003,M,REGULAR,27,SOLTERO,EMPLEADO,1,0,4.6778607,-74.08726829999998,SAN CRISTOBAL
MTAyMzkyMzc1MCB8IFRFQ05JQ0EgUFJPRkVTSU9OQUwgRU4gUFJPQ0VTT1MgREUgTUFOVUZBQ1RVUkE=,TECNICA PROFESIONAL EN PROCESOS DE MANUFACTURA,TECNICO,ACTIVO,67,3.0060746268656717,F,VALIDACION,27,SOLTERO,EMPLEADO,2,0,4.5799733,-74.0826426,SAN CRISTOBAL
MTAyMzkyNTc0NSB8IElOR0VOSUVSSUEgREUgU0lTVEVNQVM=,INGENIERIA DE SISTEMAS,PROFESIONAL,ACTIVO,15,3.6501333333333337,M,REGULAR,27,SOLTERO,INDEPENDIENTE,2,0,,,
MTAyMzkyNzUyMiB8IElOR0VOSUVSSUEgRUxFQ1RST01FQ0FOSUNB,INGENIERIA ELECTROMECANICA,PROFESIONAL,ACTIVO,44,4.1188863636363635,M,,27,SOLTERO,,2,0,,,SAN CRISTOBAL
MTAyMzkyNzk2MSB8IElOR0VOSUVSSUEgRU4gUFJPQ0VTT1MgSU5EVVNUUklBTEVT,INGENIERIA EN PROCESOS INDUSTRIALES,PROFESIONAL,ACTIVO,46,4.2759347826086955,M,REGULAR,27,SOLTERO,EMPLEADO,2,0,,,
MTAyMzkyODQzMyB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gTUFOVEVOSU1JRU5UTyBJTkRVU1RSSUFM,TECNICO PROFESIONAL EN MANTENIMIENTO INDUSTRIAL,TECNICO,ACTIVO,25,3.28176,F,REGULAR,27,SOLTERO,EMPLEADO,2,1,4.6103519,-74.1796421,BOSA
MTAyMzkyODU3MiB8IFRFQ05PTE9HSUEgRU4gTU9OVEFKRVMgSU5EVVNUUklBTEVT,TECNOLOGIA EN MONTAJES INDUSTRIALES,TECNOLOGIA,ACTIVO,45,3.721422222222223,M,REGULAR,27,SOLTERO,EMPLEADO,2,0,4.6098657,-74.07964100000002,LOS MARTIRES
MTAyMzkzMDY0NSB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gTUFOVEVOSU1JRU5UTyBJTkRVU1RSSUFM,TECNICO PROFESIONAL EN MANTENIMIENTO INDUSTRIAL,TECNICO,ACTIVO,66,3.088242424242424,M,REGULAR,27,SOLTERO,EMPLEADO,2,0,4.6376993,-74.0613413,SAN CRISTOBAL
MTAyMzkzMTM3OCB8IFRFQ05JQ0EgUFJPRkVTSU9OQUwgRU4gRElCVUpPIE1FQ0FOSUNPIFkgREUgSEVSUkFNSUVOVEFTIElORFVTVFJJQUxFUw==,TECNICA PROFESIONAL EN DIBUJO MECANICO Y DE HERRAMIENTAS INDUSTRIALES,TECNICO,ACTIVO,71,3.1491830985915494,M,REGULAR,26,SOLTERO,EMPLEADO,2,0,,,BOSA
MTAyMzkzMjE0MyB8IFRFQ05JQ0EgUFJPRkVTSU9OQUwgRU4gRElCVUpPIE1FQ0FOSUNPIFkgREUgSEVSUkFNSUVOVEFTIElORFVTVFJJQUxFUw==,TECNICA PROFESIONAL EN DIBUJO MECANICO Y DE HERRAMIENTAS INDUSTRIALES,TECNICO,ACTIVO,17,4.292588235294117,M,REGULAR,26,SOLTERO,EMPLEADO,2,0,,,SAN CRISTOBAL
MTAyMzkzMjQ3MiB8IFRFQ05JQ0EgUFJPRkVTSU9OQUwgRU4gUFJPQ0VTT1MgREUgTUFOVUZBQ1RVUkE=,TECNICA PROFESIONAL EN PROCESOS DE MANUFACTURA,TECNICO,ACTIVO,18,4.499444444444444,F,REGULAR,26,SOLTERO,EMPLEADO,2,0,4.6948885,-74.121993,BOSA
MTAyMzkzMzAwMiB8IFRFQ05JQ0EgUFJPRkVTSU9OQUwgRU4gRElCVUpPIE1FQ0FOSUNPIFkgREUgSEVSUkFNSUVOVEFTIElORFVTVFJJQUxFUw==,TECNICA PROFESIONAL EN DIBUJO MECANICO Y DE HERRAMIENTAS INDUSTRIALES,TECNICO,ACTIVO,33,3.7349696969696975,M,REGULAR,26,SOLTERO,EMPLEADO,2,0,,,BOSA
MTAyMzkzNTQxNiB8IFRFQ05PTE9HSUEgRU4gTU9OVEFKRVMgSU5EVVNUUklBTEVT,TECNOLOGIA EN MONTAJES INDUSTRIALES,TECNOLOGIA,ACTIVO,52,3.298192307692307,M,REGULAR,26,SOLTERO,EMPLEADO,2,0,4.568845,-74.1055543,RAFAEL URIBE
MTAyMzkzODI0MyB8IFRFQ05JQ0EgUFJPRkVTSU9OQUwgRU4gRElCVUpPIE1FQ0FOSUNPIFkgREUgSEVSUkFNSUVOVEFTIElORFVTVFJJQUxFUw==,TECNICA PROFESIONAL EN DIBUJO MECANICO Y DE HERRAMIENTAS INDUSTRIALES,TECNICO,ACTIVO,83,3.755783132530121,M,REGULAR,26,CASADO,EMPLEADO,3,0,7.8763282000000014,-72.48644200000003,SUBA
MTAyMzk0MDc4OCB8IFRFQ05JQ0EgUFJPRkVTSU9OQUwgRU4gUFJPQ0VTT1MgREUgTUFOVUZBQ1RVUkE=,TECNICA PROFESIONAL EN PROCESOS DE MANUFACTURA,TECNICO,ACTIVO,44,3.784545454545454,M,REGULAR,25,SOLTERO,EMPLEADO,2,0,4.6350253,-74.1274265,SAN CRISTOBAL
MTAyMzk0MzEzMiB8IElOR0VOSUVSSUEgRU4gUFJPQ0VTT1MgSU5EVVNUUklBTEVT,INGENIERIA EN PROCESOS INDUSTRIALES,PROFESIONAL,ACTIVO,49,4.132734693877551,M,REGULAR,25,SOLTERO,EMPLEADO,2,0,4.5389901,-74.1350971,CIUDAD BOLIVAR
MTAyMzk0OTMxMiB8IFRFQ05PTE9HSUEgRU4gREVTQVJST0xMTyBERSBTT0ZUV0FSRQ==,TECNOLOGIA EN DESARROLLO DE SOFTWARE,TECNOLOGIA,ACTIVO,78,3.1518846153846147,M,REGULAR,24,SOLTERO,EMPLEADO,2,0,4.5504927,-74.0995055,SAN CRISTOBAL
MTAyMzk1MDI2NSB8IFRFQ05JQ0EgUFJPRkVTSU9OQUwgRU4gUFJPQ0VTT1MgREUgTUFOVUZBQ1RVUkE=,TECNICA PROFESIONAL EN PROCESOS DE MANUFACTURA,TECNICO,ACTIVO,15,4.051333333333334,F,REGULAR,24,SOLTERO,EMPLEADO,2,0,4.7622914000000005,-74.0328777,SAN CRISTOBAL
MTAyMzk1MTU3MSB8IFRFQ05PTE9HSUEgRU4gQVVUT01BVElaQUNJT04gSU5EVVNUUklBTA==,TECNOLOGIA EN AUTOMATIZACION INDUSTRIAL,TECNOLOGIA,ACTIVO,40,3.4673749999999997,M,REGULAR,24,SOLTERO,,2,0,5.2000801,-74.7424816,
MTAyMzk1MTgyNyB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gTUFOVEVOSU1JRU5UTyBJTkRVU1RSSUFM,TECNICO PROFESIONAL EN MANTENIMIENTO INDUSTRIAL,TECNICO,ACTIVO,45,3.907088888888889,M,REGULAR,24,SOLTERO,EMPLEADO,3,0,4.607272900000001,-74.0744952,RAFAEL URIBE
MTAyMzk1NDA4NCB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gRUxFQ1RST05JQ0EgSU5EVVNUUklBTA==,TECNICO PROFESIONAL EN ELECTRONICA INDUSTRIAL,TECNICO,ACTIVO,130,3.1331846153846143,M,REGULAR,24,SOLTERO,DESEMPLEADO,3,0,4.7622914000000005,-74.0328777,USAQUEN
MTAyMzk1NjQ3MyB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gRUxFQ1RST05JQ0EgSU5EVVNUUklBTA==,TECNICO PROFESIONAL EN ELECTRONICA INDUSTRIAL,TECNICO,ACTIVO,84,3.905619047619047,M,REGULAR,24,SOLTERO,INDEPENDIENTE,2,0,,,SAN CRISTOBAL
MTAyMzk1NjYwOCB8IFRFQ05JQ0EgUFJPRkVTSU9OQUwgRU4gUFJPQ0VTT1MgREUgTUFOVUZBQ1RVUkE=,TECNICA PROFESIONAL EN PROCESOS DE MANUFACTURA,TECNICO,ACTIVO,20,3.7638,M,REGULAR,24,SOLTERO,EMPLEADO,1,0,4.6185199,-74.07216159999999,SUMAPAZ
MTAyMzk1NjYwOCB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gRUxFQ1RST05JQ0EgSU5EVVNUUklBTA==,TECNICO PROFESIONAL EN ELECTRONICA INDUSTRIAL,TECNICO,ACTIVO,93,2.945301075268817,M,REGULAR,24,SOLTERO,EMPLEADO,1,0,4.6185199,-74.07216159999999,SUMAPAZ
MTAyMzk1Njk2MSB8IElOR0VOSUVSSUEgREUgU0lTVEVNQVM=,INGENIERIA DE SISTEMAS,PROFESIONAL,ACTIVO,57,4.172280701754387,M,REGULAR,23,SOLTERO,EMPLEADO,3,0,4.6428981,-74.1235437,SAN CRISTOBAL
MTAyMzk1Njk4MiB8IElOR0VOSUVSSUEgRU4gUFJPQ0VTT1MgSU5EVVNUUklBTEVT,INGENIERIA EN PROCESOS INDUSTRIALES,PROFESIONAL,ACTIVO,13,4.492307692307692,M,REGULAR,23,SOLTERO,DESEMPLEADO,2,0,4.6530596,-74.0656341,SAN CRISTOBAL
MTAyMzk1NzMzNyB8IFRFQ05JQ0EgUFJPRkVTSU9OQUwgRU4gRElCVUpPIE1FQ0FOSUNPIFkgREUgSEVSUkFNSUVOVEFTIElORFVTVFJJQUxFUw==,TECNICA PROFESIONAL EN DIBUJO MECANICO Y DE HERRAMIENTAS INDUSTRIALES,TECNICO,ACTIVO,51,2.2099215686274514,M,VALIDACION,23,SOLTERO,EMPLEADO,3,0,,,RAFAEL URIBE
MTAyMzk1ODgwMCB8IFRFQ05PTE9HSUEgRU4gQVVUT01BVElaQUNJT04gSU5EVVNUUklBTA==,TECNOLOGIA EN AUTOMATIZACION INDUSTRIAL,TECNOLOGIA,ACTIVO,18,3.926222222222222,M,REGULAR,23,SOLTERO,DESEMPLEADO,2,0,4.584788099999999,-74.0823742,SAN CRISTOBAL
MTAyMzk1OTMyMCB8IFRFQ05JQ0EgUFJPRkVTSU9OQUwgRU4gRElCVUpPIE1FQ0FOSUNPIFkgREUgSEVSUkFNSUVOVEFTIElORFVTVFJJQUxFUw==,TECNICA PROFESIONAL EN DIBUJO MECANICO Y DE HERRAMIENTAS INDUSTRIALES,TECNICO,ACTIVO,71,2.850859154929577,M,REGULAR,23,SOLTERO,DESEMPLEADO,2,0,,,SAN CRISTOBAL
MTAyMzk1OTUzMiB8IFRFQ05PTE9HSUEgRU4gTU9OVEFKRVMgSU5EVVNUUklBTEVT,TECNOLOGIA EN MONTAJES INDUSTRIALES,TECNOLOGIA,ACTIVO,44,3.526136363636364,M,REGULAR,23,SOLTERO,DESEMPLEADO,2,0,,,RAFAEL URIBE
MTAyMzk1OTYyNyB8IElOR0VOSUVSSUEgTUVDQVRST05JQ0E=,INGENIERIA MECATRONICA,PROFESIONAL,ACTIVO,18,3.9783333333333326,F,REGULAR,23,SOLTERO,DESEMPLEADO,2,0,4.5975956,-74.195695,
MTAyMzk2MTEyNiB8IFRFQ05JQ0EgUFJPRkVTSU9OQUwgRU4gUFJPQ0VTT1MgREUgTUFOVUZBQ1RVUkE=,TECNICA PROFESIONAL EN PROCESOS DE MANUFACTURA,TECNICO,ACTIVO,18,4.276666666666667,F,REGULAR,23,UNION LIBRE,EMPLEADO,1,0,,,SAN CRISTOBAL
MTAyMzk2MjY3OSB8IElOR0VOSUVSSUEgRU4gUFJPQ0VTT1MgSU5EVVNUUklBTEVT,INGENIERIA EN PROCESOS INDUSTRIALES,PROFESIONAL,ACTIVO,46,4.118478260869564,M,REGULAR,23,SOLTERO,DESEMPLEADO,1,0,,,
MTAyMzk2MjcyNCB8IElOR0VOSUVSSUEgTUVDQVRST05JQ0E=,INGENIERIA MECATRONICA,PROFESIONAL,ACTIVO,51,3.515431372549019,M,REGULAR,23,SOLTERO,DESEMPLEADO,2,0,4.5516772,-74.1080908,RAFAEL URIBE
MTAyMzk2MzM2MSB8IFRFQ05PTE9HSUEgRU4gREVTQVJST0xMTyBERSBTT0ZUV0FSRQ==,TECNOLOGIA EN DESARROLLO DE SOFTWARE,TECNOLOGIA,ACTIVO,103,3.47526213592233,M,REGULAR,23,SOLTERO,DESEMPLEADO,3,0,,,
